date,给水泵A出口压力,给水泵B出口压力,给水泵出口母管压力,引风机入口烟气压力1,引风机入口烟气压力2,炉排中心风压力,炉排中心风风量,炉排低侧风压力,炉排低侧风风量,炉排高侧风压力,炉排高侧风风量,炉膛前墙二次风压力,炉膛压力1,炉膛压力2,炉膛后墙二次风压力,炉膛温度1,炉膛温度2,烟气冷却器出口烟气压力1,烟气冷却器出口烟气压力2,省煤器入口氧量1,省煤器入口氧量2,省煤器入口烟气压力,省煤器出口烟气压力,空气预热器出口风压力,送风机出口风量,一级减温器调节阀位置反馈,三级烟冷器出口压力,二级减温器调节阀位置反馈,五级烟冷器出口压力,减温器入口流量,四级烟冷器出口压力,汽包压力1,汽包压力2,汽包水位1,汽包水位2,省煤器低温段出口压力,省煤器高温段入口压力,省煤器高温段出口压力,空预器入口水量,给水流量1,给水流量2,给水流量3,OT
2022-01-05 12:58:40,8.7,8.68,8.75,-5.87,-12.5,1.79,-3541.55,1.21,13967.29,1.0,14166.2,-0.08,-89.74,-115.38,-0.07,667.86,694.84,-2.06,-2.11,20.0,11.92,-0.43,-0.78,6.1,548.84,0.18,-1.77,66.18,-0.99,3.24,-1.51,8.0,8.0,510.67,506.61,-0.82,-0.46,-0.62,26.57,9.7,9.44,9.13,23.46
2022-01-05 12:58:50,8.7,8.68,8.75,-5.87,-12.5,1.82,-3541.55,1.3,14027.82,1.1,14166.2,-0.08,-51.28,-32.97,-0.07,675.0,694.84,-2.0,-2.05,20.0,11.92,-0.38,-0.78,6.1,548.23,0.18,-1.71,66.18,-0.93,3.0,-1.46,8.0,8.0,510.67,506.61,-0.76,-0.39,-0.56,26.86,9.9,9.62,9.31,23.46
2022-01-05 12:59:00,8.7,8.68,8.75,-5.87,-12.5,1.75,-3541.55,1.2,14166.2,1.03,14166.2,-0.08,-51.28,-137.36,-0.07,675.0,694.84,-2.06,-2.12,20.0,12.09,-0.37,-0.78,6.1,554.03,0.18,-1.78,66.18,-1.0,3.01,-1.52,8.0,8.0,510.67,512.12,-0.83,-0.47,-0.64,27.12,9.9,9.62,9.31,23.46
2022-01-05 12:59:10,8.7,8.68,8.75,-5.87,-12.5,1.8,-3541.55,1.31,14088.36,1.12,14166.2,-0.08,-20.15,-23.81,-0.07,675.0,694.84,-2.0,-2.04,20.0,12.64,-0.39,-0.78,6.1,554.03,0.18,-1.72,66.18,-0.92,3.19,-1.46,8.0,8.0,515.6,512.12,-0.77,-0.41,-0.56,27.88,10.12,9.88,9.56,23.46
2022-01-05 12:59:20,8.7,8.68,8.75,-5.87,-12.5,1.77,-3541.55,1.21,14166.2,1.02,14166.2,-0.08,-51.28,-135.53,-0.07,675.0,694.84,-2.08,-2.12,20.0,13.3,-0.47,-0.78,6.1,554.03,0.18,-1.77,66.18,-1.01,3.37,-1.52,8.0,8.0,515.6,512.12,-0.84,-0.48,-0.65,28.13,10.33,10.09,9.78,23.46
2022-01-05 12:59:30,8.7,8.68,8.75,-5.87,-12.5,1.77,-3541.55,1.25,14166.2,1.02,14166.2,-0.08,-65.93,-102.56,-0.07,675.0,694.84,-2.08,-2.12,20.0,13.85,-0.44,-0.8,6.1,554.03,0.18,-1.78,66.18,-1.0,3.27,-1.52,8.0,8.0,515.6,512.12,-0.83,-0.46,-0.63,28.3,10.33,10.09,9.78,23.46
2022-01-05 12:59:40,8.7,8.68,8.75,-5.87,-12.5,1.88,-3541.55,1.34,14010.53,1.11,14166.2,-0.08,-27.47,27.47,-0.05,675.0,687.3,-1.96,-2.02,20.0,14.56,-0.38,-0.78,6.1,554.03,0.18,-1.67,66.18,-0.88,3.3,-1.41,8.0,8.0,515.6,512.12,-0.71,-0.35,-0.52,28.52,10.52,10.25,9.93,23.46
2022-01-05 12:59:50,8.7,8.68,8.75,-5.87,-12.5,1.75,-3541.55,1.21,14140.25,1.02,14166.2,-0.08,-69.6,-131.87,-0.07,675.0,687.3,-2.05,-2.1,20.0,15.2,-0.32,-0.78,6.1,554.03,0.18,-1.76,66.18,-0.99,3.3,-1.51,8.0,8.0,515.6,512.12,-0.84,-0.48,-0.64,28.52,10.52,10.25,9.93,23.46
2022-01-05 13:00:00,8.72,8.73,8.73,-5.91,-12.5,1.79,-3541.55,1.25,14166.2,1.05,14166.2,-0.08,-31.14,-71.43,-0.07,675.79,680.56,-2.02,-2.06,20.0,15.87,-0.4,-0.77,6.1,549.45,0.18,-1.71,59.8,-0.93,3.38,-1.45,7.99,7.98,512.99,511.54,-0.75,-0.39,-0.54,28.76,10.58,10.33,10.03,23.28
2022-01-05 13:00:10,8.72,8.73,8.73,-5.96,-12.5,1.68,-3541.55,1.14,14166.2,0.94,14166.2,-0.08,-166.67,-199.63,-0.07,675.79,680.56,-2.13,-2.16,20.0,16.17,-0.45,-0.79,6.1,563.49,0.18,-1.83,0.82,-1.08,-0.11,-1.58,7.99,7.98,512.99,511.54,-0.89,-0.56,-0.72,31.24,10.17,9.92,9.55,23.28
2022-01-05 13:00:20,8.72,8.73,8.73,-5.96,-12.5,1.79,-3541.55,1.25,14135.93,1.09,14166.2,-0.08,-89.74,-51.28,-0.07,675.79,680.56,-2.01,-2.05,20.0,16.45,-0.45,-0.79,6.1,551.59,0.18,-1.73,0.82,-0.95,-0.32,-1.47,7.99,7.98,512.99,511.83,-0.78,-0.44,-0.61,31.92,10.17,9.92,9.71,23.28
2022-01-05 13:00:30,8.72,8.73,8.73,-5.96,-12.5,1.71,-3541.55,1.18,14161.88,1.02,14166.2,-0.08,-122.71,-172.16,-0.07,675.79,673.81,-2.07,-2.11,20.0,16.76,-0.42,-0.81,6.1,561.05,0.18,-1.79,0.82,-1.02,-0.32,-1.53,7.99,7.98,512.99,506.9,-0.85,-0.49,-0.66,31.92,10.37,10.17,9.9,22.84
2022-01-05 13:00:40,8.72,8.73,8.73,-5.96,-12.5,1.69,-3541.55,1.15,14161.88,0.98,14166.2,-0.08,-153.85,-214.29,-0.07,675.79,673.81,-2.1,-2.15,20.0,17.06,-0.4,-0.81,6.1,562.27,0.18,-1.82,0.82,-1.06,-0.32,-1.57,7.89,7.88,512.99,506.9,-0.89,-0.54,-0.7,31.92,10.54,10.17,9.9,22.84
2022-01-05 13:00:50,8.72,8.73,8.73,-5.96,-12.5,1.78,-3541.55,1.25,14161.88,1.04,14166.2,-0.08,-78.75,-69.6,-0.07,675.79,673.81,-2.02,-2.06,20.0,17.48,-0.36,-0.81,6.1,554.33,0.18,-1.72,0.82,-0.95,-0.32,-1.47,7.89,7.88,512.99,506.9,-0.78,-0.43,-0.6,31.92,10.54,10.17,9.9,22.84
2022-01-05 13:01:00,8.72,8.73,8.73,-5.96,-12.5,1.26,-3541.55,0.9,3558.85,0.56,14166.2,-0.08,-175.82,-219.78,-0.07,675.79,666.67,-2.1,-2.16,20.0,18.19,-0.43,-0.81,6.51,485.96,0.18,-1.82,0.82,-1.05,-0.32,-1.59,7.81,7.8,512.99,512.41,-0.89,-0.54,-0.71,31.92,10.54,10.42,10.11,22.84
2022-01-05 13:01:10,8.72,8.73,8.73,-6.03,-12.5,0.4,-3541.55,0.77,1297.27,0.46,14166.2,-0.01,18.32,86.08,0.08,668.65,666.67,-1.94,-1.99,20.0,18.86,-0.45,-0.84,7.18,362.33,0.18,-1.66,0.82,-0.85,-0.32,-1.39,7.81,7.8,512.99,506.03,-0.68,-0.31,-0.49,31.92,10.36,10.2,9.91,22.44
2022-01-05 13:01:20,8.59,8.6,8.6,-6.03,-12.5,-0.06,-3541.55,0.42,1370.78,0.09,14166.2,-0.08,-254.58,-271.06,-0.08,668.65,666.67,-2.17,-2.21,20.0,19.38,-0.47,-0.87,7.29,339.74,0.18,-1.9,0.82,-1.14,-0.32,-1.65,7.81,7.8,500.81,499.36,-0.96,-0.62,-0.8,31.33,9.98,9.77,9.46,22.44
2022-01-05 13:01:30,8.59,8.6,8.6,-6.03,-12.5,0.97,-3541.55,0.95,1163.22,0.66,14166.2,-0.08,-7.33,75.09,0.05,668.65,666.67,-1.92,-1.97,20.0,19.74,-0.42,-0.82,6.88,403.24,0.18,-1.63,0.82,-0.84,-0.32,-1.37,7.81,7.8,500.81,492.69,-0.66,-0.3,-0.47,30.29,9.5,9.45,9.13,22.44
2022-01-05 13:01:40,8.59,8.6,8.6,-5.93,-12.5,1.41,-3541.55,0.94,1163.22,0.62,14166.2,-0.08,-32.97,-139.19,-0.07,668.65,682.14,-2.01,-2.07,20.0,19.27,-0.52,-0.81,6.65,451.47,0.18,-1.75,0.82,-0.98,-0.32,-1.49,7.81,7.8,500.81,499.07,-0.81,-0.46,-0.62,28.84,9.12,9.04,8.58,22.44
2022-01-05 13:01:50,8.59,8.6,8.6,-5.84,-12.5,1.51,-3541.55,0.98,1971.85,0.61,14166.2,-0.08,-135.53,-128.21,-0.07,668.65,682.14,-2.05,-2.09,20.0,17.87,-0.48,-0.83,6.57,468.25,0.18,-1.75,0.82,-0.99,-0.32,-1.51,7.81,7.8,500.81,499.07,-0.82,-0.44,-0.61,28.55,8.98,8.84,8.42,22.44
2022-01-05 13:02:00,8.59,8.6,8.6,-5.84,-12.5,1.54,-3541.55,0.98,2931.83,0.56,14166.2,-0.08,-135.53,-133.7,-0.07,668.65,692.06,-2.07,-2.11,20.0,16.39,-0.41,-0.85,6.52,482.91,0.18,-1.78,0.82,-1.01,-0.32,-1.53,7.81,7.8,500.81,499.07,-0.84,-0.49,-0.66,27.58,8.57,8.57,8.28,22.44
2022-01-05 13:02:10,8.59,8.6,8.6,-5.84,-12.5,1.59,-3541.55,1.02,4229.1,0.66,14166.2,-0.08,-120.88,-128.21,-0.07,668.65,692.06,-2.05,-2.09,20.0,14.96,-0.47,-0.83,6.42,492.67,0.18,-1.76,0.82,-0.99,-0.32,-1.51,7.81,7.8,500.81,499.07,-0.82,-0.47,-0.64,27.09,8.42,8.2,7.91,22.44
2022-01-05 13:02:20,8.59,8.6,8.6,-5.84,-12.5,1.62,-3541.55,1.11,6438.79,0.72,14166.2,-0.08,-119.05,-144.69,-0.07,668.65,692.06,-2.07,-2.11,20.0,13.86,-0.45,-0.83,6.32,514.35,0.18,-1.78,0.82,-1.01,-0.32,-1.52,7.88,7.87,500.81,499.07,-0.84,-0.48,-0.64,26.88,8.42,8.2,7.91,22.73
2022-01-05 13:02:30,8.59,8.6,8.6,-5.84,-12.5,1.67,-3541.55,1.11,8017.14,0.81,14166.2,-0.08,-119.05,-144.69,-0.07,675.79,692.06,-2.07,-2.11,20.0,13.33,-0.5,-0.83,6.32,523.2,0.18,-1.78,0.82,-1.01,-0.32,-1.53,7.88,7.87,500.81,499.07,-0.84,-0.48,-0.65,26.88,8.42,8.2,7.91,22.73
2022-01-05 13:02:40,8.59,8.6,8.6,-5.91,-12.5,1.67,-3541.55,1.11,11100.32,0.85,14166.2,-0.08,-119.05,-223.44,-0.07,675.79,681.35,-2.14,-2.17,20.0,12.77,-0.49,-0.83,6.19,544.26,0.18,-1.84,0.82,-1.07,-0.32,-1.59,7.88,7.87,500.81,499.07,-0.92,-0.56,-0.71,26.9,8.42,8.22,7.91,22.73
2022-01-05 13:02:50,8.59,8.6,8.6,-5.91,-12.5,1.83,-3541.55,1.32,13716.48,1.13,14166.2,-0.08,-91.58,-14.65,-0.04,675.79,674.21,-1.99,-2.04,20.0,12.64,-0.39,-0.83,6.13,551.89,0.18,-1.7,0.82,-0.92,-0.32,-1.45,7.88,7.87,500.81,506.61,-0.75,-0.4,-0.57,27.62,8.64,8.43,8.13,22.73
2022-01-05 13:03:00,8.59,8.6,8.6,-5.91,-12.5,1.81,-3541.55,1.24,14166.2,1.04,14166.2,-0.08,-91.58,-82.42,-0.07,675.79,674.21,-2.05,-2.09,20.0,12.89,-0.36,-0.83,6.13,553.42,0.18,-1.75,0.82,-0.97,-0.32,-1.51,7.88,7.87,507.77,506.61,-0.8,-0.45,-0.63,27.79,8.64,8.43,8.13,22.73
2022-01-05 13:03:10,8.59,8.6,8.6,-5.91,-12.5,1.79,-3541.55,1.25,14166.2,1.04,14166.2,-0.08,-111.72,-100.73,-0.07,675.79,674.21,-2.05,-2.08,20.0,13.35,-0.44,-0.83,6.13,555.25,0.18,-1.75,0.82,-0.97,-0.32,-1.49,7.88,7.87,507.77,506.61,-0.8,-0.45,-0.62,28.39,8.93,8.71,8.44,22.73
2022-01-05 13:03:20,8.59,8.6,8.6,-5.91,-12.5,1.8,-3541.55,1.26,14092.69,1.07,14166.2,-0.08,-73.26,-82.42,-0.07,675.79,663.89,-2.03,-2.08,20.0,14.17,-0.42,-0.83,6.13,554.33,0.18,-1.75,0.82,-0.96,-0.32,-1.49,7.88,7.87,507.77,511.83,-0.79,-0.42,-0.6,29.48,9.29,9.08,8.68,22.73
2022-01-05 13:03:30,8.59,8.6,8.6,-5.91,-12.5,1.76,-3541.55,1.22,14092.69,1.03,14166.2,-0.08,-119.05,-124.54,-0.07,675.79,663.89,-2.09,-2.13,20.0,14.63,-0.48,-0.83,6.13,554.33,0.18,-1.8,0.82,-1.03,-0.32,-1.55,7.88,7.87,512.99,511.83,-0.86,-0.5,-0.65,29.89,9.45,9.21,8.88,22.73
2022-01-05 13:03:40,8.59,8.6,8.6,-5.91,-12.5,1.78,-3541.55,1.24,14066.74,1.06,14166.2,-0.08,-82.42,-102.56,-0.07,675.79,663.89,-2.05,-2.09,20.0,15.31,-0.45,-0.83,6.13,554.33,0.18,-1.75,0.82,-0.98,-0.32,-1.5,7.8,7.8,512.99,511.83,-0.81,-0.44,-0.61,30.1,9.58,9.35,9.0,22.73
2022-01-05 13:03:50,8.59,8.6,8.6,-5.91,-12.5,1.78,-3541.55,1.26,14140.25,1.03,14166.2,-0.08,-80.59,-95.24,-0.07,675.79,663.89,-2.07,-2.11,20.0,16.1,-0.42,-0.81,6.13,554.33,0.18,-1.78,0.82,-0.99,-0.32,-1.51,7.8,7.8,512.99,511.83,-0.81,-0.43,-0.61,30.63,9.73,9.49,9.16,22.43
2022-01-05 13:04:00,8.59,8.6,8.6,-5.91,-12.5,1.69,-3541.55,1.19,14140.25,0.94,14166.2,-0.08,-177.66,-163.0,-0.07,675.79,672.62,-2.13,-2.18,20.0,16.68,-0.49,-0.84,6.06,561.05,0.18,-1.84,0.82,-1.06,-0.32,-1.59,7.8,7.8,512.99,511.83,-0.88,-0.52,-0.69,30.44,9.59,9.36,9.16,22.43
2022-01-05 13:04:10,8.59,8.6,8.6,-5.91,-12.5,1.87,-3541.55,1.29,13971.61,1.12,14166.2,-0.08,-100.73,-14.65,-0.03,675.79,672.62,-2.02,-2.07,20.0,17.05,-0.47,-0.84,6.11,547.62,0.18,-1.73,0.82,-0.93,-0.32,-1.46,7.72,7.71,512.99,511.83,-0.76,-0.41,-0.58,30.74,9.73,9.49,9.16,22.43
2022-01-05 13:04:20,8.46,8.6,8.47,-5.85,-12.5,1.79,-3541.55,1.27,14062.42,1.06,14166.2,-0.08,-31.14,-54.95,-0.06,675.79,672.62,-2.06,-2.1,20.0,17.62,-0.36,-0.8,6.11,554.95,0.18,-1.76,0.82,-0.97,-0.32,-1.5,7.72,7.71,512.99,511.83,-0.79,-0.43,-0.6,30.33,9.59,9.35,9.16,22.16
2022-01-05 13:04:30,8.46,8.46,8.47,-5.85,-12.5,1.79,-3541.55,1.27,14075.39,1.08,14166.2,-0.08,-49.45,-89.74,-0.06,675.79,672.62,-2.05,-2.11,20.0,17.94,-0.38,-0.8,6.11,554.95,0.18,-1.76,0.82,-0.96,-0.32,-1.5,7.72,7.71,512.99,506.61,-0.79,-0.43,-0.6,30.33,9.59,9.35,9.16,22.16
2022-01-05 13:04:40,8.46,8.46,8.47,-5.85,-12.5,1.75,-3541.55,1.2,14166.2,1.01,14166.2,-0.08,-122.71,-166.67,-0.06,675.79,672.62,-2.11,-2.16,20.0,18.1,-0.35,-0.8,6.11,561.66,0.18,-1.82,0.82,-1.03,-0.32,-1.56,7.72,7.71,512.99,506.61,-0.86,-0.5,-0.66,29.93,9.59,9.35,8.99,22.16
2022-01-05 13:04:50,8.46,8.46,8.47,-5.85,-12.5,1.75,-3541.55,1.23,14148.9,0.97,14166.2,-0.08,-108.06,-164.84,-0.08,667.86,672.62,-2.11,-2.16,20.0,18.1,-0.42,-0.8,6.11,561.05,0.18,-1.83,0.82,-1.05,-0.32,-1.58,7.65,7.64,512.99,510.09,-0.88,-0.52,-0.68,29.93,9.59,9.35,8.99,22.16
2022-01-05 13:05:00,8.46,8.46,8.47,-5.85,-12.5,1.86,-3541.55,1.33,13937.02,1.11,14166.2,-0.08,-43.96,-1.83,-0.03,667.86,672.62,-2.0,-2.05,20.0,18.1,-0.48,-0.8,6.11,554.64,0.18,-1.72,33.03,-0.93,0.37,-1.45,7.65,7.64,512.99,504.87,-0.75,-0.38,-0.55,28.46,9.59,9.35,8.99,22.16
2022-01-05 13:05:10,8.46,8.46,8.47,-5.85,-12.5,1.32,-3541.55,0.96,4017.22,0.59,14166.2,-0.08,-49.45,-139.19,-0.07,667.86,672.62,-2.1,-2.14,20.0,17.69,-0.32,-0.79,6.47,495.42,0.18,-1.8,33.03,-1.01,0.52,-1.54,7.65,7.64,512.99,504.87,-0.84,-0.47,-0.64,28.25,9.59,9.35,8.99,22.16
2022-01-05 13:05:20,8.46,8.46,8.47,-5.94,-12.5,0.55,-3541.55,0.68,1340.51,0.39,14166.2,-0.08,-249.08,-126.37,-0.07,667.86,672.62,-2.12,-2.16,20.0,17.54,-0.38,-0.83,6.98,398.35,0.18,-1.85,33.03,-1.03,0.33,-1.56,7.65,7.64,512.99,504.87,-0.86,-0.53,-0.71,27.57,9.34,9.13,8.84,22.16
2022-01-05 13:05:30,8.46,8.46,8.47,-5.94,-12.5,-0.02,-3541.55,0.47,1340.51,0.15,14166.2,-0.08,-86.08,-183.15,-0.07,667.86,672.62,-2.16,-2.21,20.0,17.09,-0.46,-0.83,7.3,337.61,0.18,-1.87,33.03,-1.08,-0.05,-1.61,7.65,7.64,512.99,512.12,-0.91,-0.56,-0.72,26.89,9.14,8.81,8.49,22.16
2022-01-05 13:05:40,8.46,8.46,8.47,-5.94,-12.5,1.15,-3541.55,0.99,1163.22,0.7,14166.2,0.0,38.46,122.71,0.07,667.86,688.89,-1.93,-1.97,20.0,16.53,-0.33,-0.83,6.87,412.09,0.18,-1.64,33.03,-0.85,0.14,-1.38,7.65,7.64,512.99,512.12,-0.67,-0.29,-0.47,26.89,9.0,8.81,8.49,22.16
2022-01-05 13:05:50,8.46,8.46,8.47,-5.86,-12.5,1.48,-3541.55,0.98,1262.68,0.59,14166.2,-0.08,-38.46,-71.43,-0.08,667.86,688.89,-2.04,-2.09,20.0,15.52,-0.41,-0.8,6.68,452.69,0.18,-1.74,33.03,-0.97,0.47,-1.48,7.65,7.64,512.99,512.12,-0.79,-0.42,-0.59,26.64,9.0,8.63,8.33,22.16
2022-01-05 13:06:00,8.46,8.46,8.47,-5.77,-12.5,1.62,-3541.55,1.07,1816.18,0.73,14166.2,-0.08,29.3,27.47,-0.01,667.86,688.89,-1.98,-2.03,20.0,13.97,-0.42,-0.8,6.62,465.2,0.18,-1.69,33.03,-0.89,0.47,-1.42,7.72,7.72,505.16,499.94,-0.72,-0.34,-0.5,26.42,8.79,8.5,8.33,22.16
2022-01-05 13:06:10,8.46,8.46,8.47,-5.77,-12.5,1.62,-3541.55,1.11,2538.33,0.7,14166.2,-0.08,29.3,18.32,-0.04,667.86,696.03,-1.99,-2.03,20.0,12.7,-0.36,-0.77,6.56,480.46,0.18,-1.7,33.03,-0.9,0.47,-1.43,7.72,7.72,505.16,499.94,-0.73,-0.36,-0.54,25.89,8.63,8.5,8.2,22.16
2022-01-05 13:06:20,8.46,8.46,8.47,-5.77,-12.5,1.71,-3541.55,1.16,4099.38,0.8,14166.2,-0.08,29.3,10.99,-0.01,675.0,709.52,-2.01,-2.04,20.0,11.09,-0.34,-0.77,6.42,487.79,0.18,-1.72,33.03,-0.92,0.55,-1.45,7.82,7.82,505.16,499.94,-0.74,-0.36,-0.54,25.17,8.46,8.19,7.91,22.54
2022-01-05 13:06:30,8.46,8.46,8.47,-5.77,-12.5,1.67,-3541.55,1.16,6157.71,0.77,14166.2,-0.08,-5.49,-65.93,-0.07,675.0,717.46,-2.05,-2.07,20.0,9.42,-0.3,-0.75,6.36,511.6,0.18,-1.73,33.03,-0.95,0.37,-1.48,7.82,7.82,505.16,499.94,-0.78,-0.41,-0.58,24.78,8.15,7.89,7.59,22.54
2022-01-05 13:06:40,8.46,8.46,8.47,-5.77,-12.5,1.71,-3541.55,1.2,7939.3,0.88,14166.2,-0.08,-36.63,-91.58,-0.07,684.52,717.46,-2.05,-2.09,20.0,8.41,-0.33,-0.75,6.31,520.45,0.18,-1.75,33.03,-0.96,0.57,-1.49,7.82,7.82,505.16,499.94,-0.8,-0.42,-0.6,24.78,8.31,8.04,7.78,22.86
2022-01-05 13:06:50,8.46,8.46,8.47,-5.77,-12.5,1.85,-3541.55,1.33,10871.13,1.07,14166.2,-0.08,10.99,38.46,0.01,684.52,717.46,-1.97,-2.01,20.0,7.03,-0.32,-0.75,6.22,536.94,0.18,-1.68,33.03,-0.89,0.57,-1.41,7.91,7.9,507.77,499.94,-0.7,-0.33,-0.51,25.5,8.44,8.31,8.0,22.86
2022-01-05 13:07:00,8.59,8.61,8.61,-5.77,-12.5,1.85,-3541.55,1.33,13435.4,1.1,14166.2,-0.08,10.99,-21.98,-0.05,692.46,709.52,-2.01,-2.06,20.0,6.58,-0.31,-0.75,6.15,542.43,0.18,-1.73,33.03,-0.93,0.62,-1.46,7.91,7.9,512.99,505.45,-0.75,-0.38,-0.56,26.16,8.65,8.48,8.21,22.86
2022-01-05 13:07:10,8.59,8.61,8.61,-5.82,-12.5,1.85,-3541.55,1.33,13794.32,1.15,14166.2,-0.08,20.15,29.3,-0.01,692.46,702.38,-1.99,-2.03,20.0,6.45,-0.3,-0.75,6.15,549.15,0.18,-1.7,33.03,-0.89,0.62,-1.43,7.91,7.9,512.99,500.23,-0.71,-0.35,-0.52,26.43,8.88,8.48,8.21,22.86
2022-01-05 13:07:20,8.59,8.61,8.61,-5.82,-12.5,1.81,-3541.55,1.28,13911.07,1.06,14166.2,-0.08,-43.96,-91.58,-0.08,692.46,702.38,-2.06,-2.1,20.0,6.69,-0.38,-0.75,6.1,554.33,0.18,-1.78,33.03,-0.98,0.62,-1.51,7.98,7.98,512.99,500.23,-0.81,-0.44,-0.62,26.69,8.88,8.7,8.39,22.86
2022-01-05 13:07:30,8.59,8.61,8.61,-5.82,-12.5,1.81,-3541.55,1.33,13941.34,1.12,14166.2,-0.08,-49.45,-16.48,-0.03,692.46,702.38,-2.02,-2.07,20.0,7.14,-0.41,-0.77,6.1,554.33,0.18,-1.76,33.03,-0.95,0.62,-1.49,7.98,7.98,512.99,506.61,-0.78,-0.41,-0.59,27.24,9.1,8.83,8.57,22.86
2022-01-05 13:07:40,8.59,8.61,8.61,-5.82,-12.5,1.82,-3541.55,1.33,13859.18,1.13,14166.2,-0.08,42.12,14.65,-0.02,692.46,702.38,-2.0,-2.05,20.0,7.85,-0.35,-0.74,6.1,545.48,0.18,-1.71,33.03,-0.91,0.62,-1.43,7.98,7.98,512.99,511.83,-0.72,-0.36,-0.53,27.58,9.27,9.03,8.72,22.86
2022-01-05 13:07:50,8.59,8.61,8.61,-5.82,-12.5,1.82,-3541.55,1.32,13945.66,1.13,14166.2,-0.08,0.0,-34.8,-0.07,692.46,702.38,-2.01,-2.05,20.0,8.44,-0.38,-0.74,6.1,545.48,0.18,-1.72,54.85,-0.92,1.48,-1.45,7.98,7.98,512.99,505.45,-0.74,-0.38,-0.55,27.58,9.41,9.2,8.88,22.86
2022-01-05 13:08:00,8.59,8.61,8.61,-5.82,-12.5,1.7,-3541.55,1.21,14079.71,1.02,14166.2,-0.08,-34.8,-130.04,-0.07,700.79,702.38,-2.09,-2.13,20.0,9.22,-0.42,-0.74,6.1,554.33,0.18,-1.8,100.0,-1.02,3.33,-1.54,7.98,7.98,512.99,505.45,-0.85,-0.49,-0.65,26.46,9.71,9.48,9.14,23.16
2022-01-05 13:08:10,8.59,8.61,8.61,-5.82,-12.5,1.79,-3541.55,1.3,14053.77,1.04,14166.2,-0.08,-34.8,-53.11,-0.07,700.79,702.38,-2.06,-2.11,20.0,9.58,-0.36,-0.74,6.1,548.84,43.38,-1.77,100.0,-0.98,9.69,-1.51,7.98,7.98,512.99,505.45,-0.8,-0.43,-0.61,24.4,9.84,9.82,9.52,23.16
2022-01-05 13:08:20,8.59,8.61,8.61,-5.89,-12.5,1.73,-3541.55,1.27,14053.77,1.04,14166.2,-0.08,-86.08,-98.9,-0.07,700.79,702.38,-2.08,-2.12,20.0,9.95,-0.36,-0.76,6.1,548.84,44.14,-1.78,100.0,-0.99,9.7,-1.52,8.05,8.04,519.37,513.28,-0.81,-0.45,-0.64,23.83,9.84,9.68,9.37,23.43
2022-01-05 13:08:30,8.59,8.61,8.61,-5.89,-12.5,1.7,-3541.55,1.21,14131.61,1.01,14166.2,-0.08,-89.74,-124.54,-0.07,700.79,681.35,-2.11,-2.14,20.0,10.31,-0.46,-0.79,6.1,548.84,44.14,-1.81,100.0,-1.02,9.9,-1.55,8.05,8.04,524.3,513.28,-0.85,-0.48,-0.66,23.65,9.84,9.68,9.37,23.43
2022-01-05 13:08:40,8.59,8.61,8.61,-5.89,-12.5,1.82,-3541.55,1.33,13911.07,1.13,14166.2,-0.08,-10.99,31.14,-0.02,700.79,681.35,-1.96,-2.0,20.0,10.71,-0.25,-0.79,6.1,548.84,44.14,-1.68,100.0,-0.89,10.27,-1.42,8.05,8.04,524.3,519.95,-0.72,-0.36,-0.53,24.34,10.19,9.96,9.67,23.43
2022-01-05 13:08:50,8.72,8.74,8.61,-5.89,-12.5,1.82,-3541.55,1.34,13911.07,1.13,14166.2,-0.08,-10.99,-1.83,-0.02,700.79,681.35,-1.96,-2.01,20.0,11.19,-0.28,-0.77,6.1,548.84,44.14,-1.68,100.0,-0.89,10.04,-1.42,8.05,8.04,524.3,519.95,-0.71,-0.35,-0.53,24.66,10.38,9.96,9.67,23.43
2022-01-05 13:09:00,8.72,8.74,8.75,-5.89,-12.5,1.74,-3541.55,1.26,14010.53,1.08,14166.2,-0.06,-32.97,-71.43,-0.08,700.79,681.35,-2.02,-2.07,20.0,11.92,-0.37,-0.75,6.1,550.37,44.14,-1.74,100.0,-0.96,10.41,-1.48,8.05,8.04,524.3,512.12,-0.79,-0.43,-0.6,25.01,10.54,10.3,10.0,23.43
2022-01-05 13:09:10,8.72,8.74,8.75,-5.89,-12.5,1.74,-3541.55,1.26,13854.85,1.04,14166.2,-0.06,-69.6,-71.43,-0.08,700.79,681.35,-2.02,-2.07,20.0,12.41,-0.35,-0.77,6.1,550.37,44.14,-1.72,100.0,-0.95,10.14,-1.47,8.05,8.04,524.3,517.05,-0.78,-0.42,-0.6,25.01,10.54,10.3,10.0,23.43
2022-01-05 13:09:20,8.72,8.74,8.75,-5.89,-12.5,1.37,-3541.55,0.94,4298.29,0.58,14166.2,-0.06,-45.79,-166.67,-0.05,700.79,681.35,-2.07,-2.11,20.0,12.64,-0.51,-0.77,6.46,496.34,44.14,-1.77,100.0,-1.0,10.45,-1.52,8.05,8.04,524.3,522.85,-0.83,-0.46,-0.61,25.58,10.68,10.43,10.13,23.43
2022-01-05 13:09:30,8.72,8.74,8.75,-5.94,-12.5,0.66,-3541.55,0.83,1336.19,0.51,14166.2,-0.06,-146.52,14.65,0.0,700.79,672.22,-2.0,-2.04,20.0,12.77,-0.46,-0.8,7.01,388.58,44.14,-1.73,100.0,-0.93,10.56,-1.46,8.05,8.04,524.3,522.85,-0.76,-0.41,-0.6,25.58,10.82,10.57,10.26,23.43
